Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
:feature:timer-contact:compileDebugKotlin,Size of classpath snapshot,5.8,,6,,6,,MB
:feature:timer-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,100,,100,,100,,
:feature:timer-contact:compileDebugKotlin,Number of lines analyzed,617,,617,,617,,
:feature:timer-contact:compileDebugKotlin,Analysis lines per second,1285,,1311,,1607,,
:feature:timer-contact:compileDebugKotlin,Number of classpath entries,101,,101,,101,,
:feature:timer-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:timer-contact:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,,23,,23,,KB
:feature:timer-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.25,,3,,3,,ms
:feature:timer-contact:compileDebugKotlin,Store build info,8.0,,8,,8,,ms
:feature:timer-contact:compileDebugKotlin,Clear output,1.0,3.5,1,4,1,6,ms
:feature:todo-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,41.43,,34,,59,,ms
:feature:todo-contact:compileDebugKotlin,Incremental compilation in daemon,1434.58,,1414,,1824,,ms
:feature:todo-contact:compileDebugKotlin,Clear jar cache,2.45,,2,,5,,ms
:feature:todo-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,29.83,,26,,48,,ms
:feature:todo-contact:compileDebugKotlin,Spent time before task action,34.78,60.72,36,58,56,90,ms
:feature:todo-contact:compileDebugKotlin,Remove duplicate classes,8.53,,5,,10,,ms
:feature:todo-contact:compileDebugKotlin,Run compilation,1450.4,,1429,,1842,,ms
:feature:todo-contact:compileDebugKotlin,Update caches,1.49,,1,,4,,ms
:feature:todo-contact:compileDebugKotlin,Compiler backend,77.68,,64,,111,,ms
:feature:todo-contact:compileDebugKotlin,Total Gradle task time,1579.2,25821.9,1538,25827,2015,27059,ms
:feature:todo-contact:compileDebugKotlin,Compiler code analysis,365.85,,349,,470,,ms
:feature:todo-contact:compileDebugKotlin,Compiler translation to IR,510.88,,508,,636,,ms
:feature:todo-contact:compileDebugKotlin,Compiler code generation,200.3,,193,,277,,ms
:feature:todo-contact:compileDebugKotlin,Sources compilation round,1335.08,,1305,,1714,,ms
:feature:todo-contact:compileDebugKotlin,Connect to Kotlin daemon,12.65,87.18,7,86,11,110,ms
:feature:todo-contact:compileDebugKotlin,Load current classpath snapshot,9.18,,5,,11,,ms
:feature:todo-contact:compileDebugKotlin,Task action before worker execution,14.53,29.49,14,30,24,40,ms
:feature:todo-contact:compileDebugKotlin,Run compilation in Gradle worker,1467.6,25687.05,1443,25681,1857,26889,ms
:feature:todo-contact:compileDebugKotlin,Calculate output size,1.56,,1,,4,,ms
:feature:todo-contact:compileDebugKotlin,Compiler initialization time,54.0,,52,,84,,ms
:feature:todo-contact:compileDebugKotlin,Compiler IR lowering,122.05,,122,,179,,ms
:feature:todo-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:todo-contact:compileDebugKotlin,Code generation lines per second,1147,,1098,,1611,,
:feature:todo-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:todo-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:todo-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:todo-contact:compileDebugKotlin,Total size of the cache directory,519.2,,519,,519,,KB
:feature:todo-contact:compileDebugKotlin,Size of classpath snapshot,8.3,,8,,8,,MB
:feature:todo-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,140,,140,,140,,
:feature:todo-contact:compileDebugKotlin,Number of lines analyzed,212,,212,,212,,
:feature:todo-contact:compileDebugKotlin,Analysis lines per second,608,,607,,763,,
:feature:todo-contact:compileDebugKotlin,Number of classpath entries,141,,141,,141,,
:feature:todo-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:todo-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.6,,47,,47,,KB
:feature:todo-contact:compileDebugKotlin,Start gradle worker,2.03,3.87,1,3,5,9,ms
:feature:todo-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.43,,3,,4,,ms
:feature:todo-contact:compileDebugKotlin,Clear output,1.0,3.0,1,3,1,3,ms
:feature:user-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,47.38,,41,,69,,ms
:feature:user-contact:compileDebugKotlin,Incremental compilation in daemon,2201.43,,2172,,2700,,ms
:feature:user-contact:compileDebugKotlin,Clear jar cache,2.75,,3,,4,,ms
:feature:user-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,38.38,,34,,57,,ms
:feature:user-contact:compileDebugKotlin,Spent time before task action,38.7,53.0,37,54,56,70,ms
:feature:user-contact:compileDebugKotlin,Remove duplicate classes,4.93,,5,,8,,ms
:feature:user-contact:compileDebugKotlin,Run compilation,2220.28,,2195,,2718,,ms
:feature:user-contact:compileDebugKotlin,Update caches,4.2,,4,,8,,ms
:feature:user-contact:compileDebugKotlin,Compiler backend,175.73,,176,,228,,ms
:feature:user-contact:compileDebugKotlin,Total Gradle task time,2379.1,28289.33,2364,27983,2861,30062,ms
:feature:user-contact:compileDebugKotlin,Compiler code analysis,581.48,,575,,749,,ms
:feature:user-contact:compileDebugKotlin,Compiler translation to IR,731.03,,681,,1035,,ms
:feature:user-contact:compileDebugKotlin,Compiler code generation,420.63,,416,,544,,ms
:feature:user-contact:compileDebugKotlin,Sources compilation round,2055.28,,2036,,2492,,ms
:feature:user-contact:compileDebugKotlin,Connect to Kotlin daemon,11.23,74.28,8,73,17,104,ms
:feature:user-contact:compileDebugKotlin,Load current classpath snapshot,6.23,,6,,12,,ms
:feature:user-contact:compileDebugKotlin,Task action before worker execution,21.0,29.59,21,31,31,42,ms
:feature:user-contact:compileDebugKotlin,Run compilation in Gradle worker,2236.57,28154.38,2214,27867,2739,29922,ms
:feature:user-contact:compileDebugKotlin,Calculate output size,2.0,,1,,4,,ms
:feature:user-contact:compileDebugKotlin,Compiler initialization time,57.43,,48,,102,,ms
:feature:user-contact:compileDebugKotlin,Compiler IR lowering,244.48,,231,,321,,ms
:feature:user-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:user-contact:compileDebugKotlin,Code generation lines per second,880,,810,,1325,,
:feature:user-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:user-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:user-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,6,,
:feature:user-contact:compileDebugKotlin,Total size of the cache directory,539.8,,540,,540,,KB
:feature:user-contact:compileDebugKotlin,Size of classpath snapshot,6.1,,6,,6,,MB
:feature:user-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,105,,106,,106,,
:feature:user-contact:compileDebugKotlin,Number of lines analyzed,337,,337,,337,,
:feature:user-contact:compileDebugKotlin,Analysis lines per second,603,,586,,789,,
:feature:user-contact:compileDebugKotlin,Number of classpath entries,107,,107,,107,,
:feature:user-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:user-contact:compileDebugKotlin,Size of shrunk classpath snapshot,41.7,,42,,42,,KB
:feature:user-contact:compileDebugKotlin,Start gradle worker,3.1,2.34,2,2,7,4,ms
:feature:user-contact:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:feature:user-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.46,,3,,6,,ms
:feature:user-contact:compileDebugKotlin,Clear output,3.0,3.33,3,3,3,5,ms
:feature:video-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,39.95,,31,,54,,ms
:feature:video-contact:compileDebugKotlin,Incremental compilation in daemon,1957.05,,1910,,2514,,ms
:feature:video-contact:compileDebugKotlin,Clear jar cache,2.04,,1,,5,,ms
:feature:video-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.8,,25,,48,,ms
:feature:video-contact:compileDebugKotlin,Spent time before task action,31.03,49.46,29,48,53,69,ms
:feature:video-contact:compileDebugKotlin,Remove duplicate classes,4.38,,4,,8,,ms
:feature:video-contact:compileDebugKotlin,Run compilation,1974.55,,1919,,2522,,ms
:feature:video-contact:compileDebugKotlin,Update caches,5.7,,6,,9,,ms
:feature:video-contact:compileDebugKotlin,Compiler backend,165.8,,157,,271,,ms
:feature:video-contact:compileDebugKotlin,Total Gradle task time,2110.15,29152.64,2060,29290,2687,30856,ms
:feature:video-contact:compileDebugKotlin,Compiler code analysis,408.6,,380,,558,,ms
:feature:video-contact:compileDebugKotlin,Compiler translation to IR,720.28,,669,,1007,,ms
:feature:video-contact:compileDebugKotlin,Compiler code generation,463.65,,434,,657,,ms
:feature:video-contact:compileDebugKotlin,Sources compilation round,1818.85,,1777,,2293,,ms
:feature:video-contact:compileDebugKotlin,Connect to Kotlin daemon,9.75,68.31,7,70,16,92,ms
:feature:video-contact:compileDebugKotlin,Load current classpath snapshot,4.85,,5,,8,,ms
:feature:video-contact:compileDebugKotlin,Task action before worker execution,15.45,24.36,12,24,24,33,ms
:feature:video-contact:compileDebugKotlin,Run compilation in Gradle worker,1988.4,29011.82,1927,29142,2534,30682,ms
:feature:video-contact:compileDebugKotlin,Calculate output size,1.43,,1,,4,,ms
:feature:video-contact:compileDebugKotlin,Compiler initialization time,49.2,,43,,81,,ms
:feature:video-contact:compileDebugKotlin,Start gradle worker,1.91,2.32,1,2,4,5,ms
:feature:video-contact:compileDebugKotlin,Compiler IR lowering,297.3,,275,,413,,ms
:feature:video-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:video-contact:compileDebugKotlin,Code generation lines per second,1008,,1005,,1363,,
:feature:video-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:video-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:video-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:video-contact:compileDebugKotlin,Total size of the cache directory,565.9,,566,,566,,KB
:feature:video-contact:compileDebugKotlin,Size of classpath snapshot,6.1,,6,,6,,MB
:feature:video-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,,106,,106,,
:feature:video-contact:compileDebugKotlin,Number of lines analyzed,436,,436,,436,,
:feature:video-contact:compileDebugKotlin,Analysis lines per second,1108,,1147,,1335,,
:feature:video-contact:compileDebugKotlin,Number of classpath entries,107,,107,,107,,
:feature:video-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:video-contact:compileDebugKotlin,Size of shrunk classpath snapshot,41.3,,41,,41,,KB
:feature:video-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,,2,,3,,ms
:feature:video-contact:compileDebugKotlin,Clear output,1.0,3.43,1,3,1,8,ms
:feature:video-contact:compileDebugKotlin,Store build info,2.0,,2,,2,,ms
:feature:weather-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,30.8,,26,,47,,ms
:feature:weather-contact:compileDebugKotlin,Incremental compilation in daemon,1556.48,,1483,,1963,,ms
:feature:weather-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.63,,19,,39,,ms
:feature:weather-contact:compileDebugKotlin,Spent time before task action,35.53,54.36,32,53,52,74,ms
:feature:weather-contact:compileDebugKotlin,Remove duplicate classes,3.5,,3,,6,,ms
:feature:weather-contact:compileDebugKotlin,Run compilation,1575.8,,1503,,1979,,ms
:feature:weather-contact:compileDebugKotlin,Update caches,3.28,,2,,7,,ms
:feature:weather-contact:compileDebugKotlin,Compiler backend,107.5,,81,,153,,ms
:feature:weather-contact:compileDebugKotlin,Total Gradle task time,1709.8,27029.0,1628,26942,2112,28072,ms
:feature:weather-contact:compileDebugKotlin,Compiler code analysis,410.88,,385,,593,,ms
:feature:weather-contact:compileDebugKotlin,Compiler translation to IR,567.15,,545,,755,,ms
:feature:weather-contact:compileDebugKotlin,Compiler code generation,254.93,,216,,325,,ms
:feature:weather-contact:compileDebugKotlin,Sources compilation round,1434.03,,1366,,1818,,ms
:feature:weather-contact:compileDebugKotlin,Connect to Kotlin daemon,9.68,74.67,9,76,19,96,ms
:feature:weather-contact:compileDebugKotlin,Load current classpath snapshot,4.18,,3,,6,,ms
:feature:weather-contact:compileDebugKotlin,Task action before worker execution,15.95,26.72,16,27,24,36,ms
:feature:weather-contact:compileDebugKotlin,Run compilation in Gradle worker,1589.95,26890.95,1524,26782,1992,27955,ms
:feature:weather-contact:compileDebugKotlin,Calculate output size,13.93,,1,,4,,ms
:feature:weather-contact:compileDebugKotlin,Compiler initialization time,56.7,,57,,79,,ms
:feature:weather-contact:compileDebugKotlin,Start gradle worker,2.04,3.0,2,2,4,9,ms
:feature:weather-contact:compileDebugKotlin,Compiler IR lowering,146.95,,129,,197,,ms
:feature:weather-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:weather-contact:compileDebugKotlin,Code generation lines per second,1451,,1559,,1829,,
:feature:weather-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:weather-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:weather-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:weather-contact:compileDebugKotlin,Total size of the cache directory,541.5,,542,,542,,KB
:feature:weather-contact:compileDebugKotlin,Size of classpath snapshot,5.8,,6,,6,,MB
:feature:weather-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,,101,,101,,
:feature:weather-contact:compileDebugKotlin,Number of lines analyzed,337,,337,,337,,
:feature:weather-contact:compileDebugKotlin,Analysis lines per second,871,,874,,1126,,
:feature:weather-contact:compileDebugKotlin,Number of classpath entries,102,,102,,102,,
:feature:weather-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:weather-contact:compileDebugKotlin,Size of shrunk classpath snapshot,41.8,,42,,42,,KB
:feature:weather-contact:compileDebugKotlin,Clear jar cache,2.18,,2,,4,,ms
:feature:weather-contact:compileDebugKotlin,Store build info,2.0,,2,,2,,ms
:feature:weather-contact:compileDebugKotlin,Save shrunk current classpath snapshot,4.0,,3,,8,,ms
:model:account-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,67.93,,58,,104,,ms
:model:account-checkout:compileDebugKotlin,Incremental compilation in daemon,1716.7,,1605,,2126,,ms
:model:account-checkout:compileDebugKotlin,Clear jar cache,1.78,,2,,3,,ms
:model:account-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.98,,24,,46,,ms
:model:account-checkout:compileDebugKotlin,Spent time before task action,37.3,60.85,36,59,51,83,ms
:model:account-checkout:compileDebugKotlin,Remove duplicate classes,5.63,,4,,10,,ms
:model:account-checkout:compileDebugKotlin,Run compilation,1729.98,,1613,,2134,,ms
:model:account-checkout:compileDebugKotlin,Update caches,3.23,,3,,5,,ms
:model:account-checkout:compileDebugKotlin,Compiler backend,118.48,,109,,173,,ms
:model:account-checkout:compileDebugKotlin,Total Gradle task time,1876.2,29424.46,1741,29288,2232,31069,ms
:model:account-checkout:compileDebugKotlin,Compiler code analysis,338.3,,333,,411,,ms
:model:account-checkout:compileDebugKotlin,Compiler translation to IR,725.73,,636,,1279,,ms
:model:account-checkout:compileDebugKotlin,Compiler code generation,337.8,,309,,459,,ms
:model:account-checkout:compileDebugKotlin,Sources compilation round,1582.85,,1493,,2010,,ms
:model:account-checkout:compileDebugKotlin,Connect to Kotlin daemon,6.98,85.23,5,84,11,111,ms
:model:account-checkout:compileDebugKotlin,Load current classpath snapshot,37.17,,29,,55,,ms
:model:account-checkout:compileDebugKotlin,Task action before worker execution,15.05,28.36,13,27,21,43,ms
:model:account-checkout:compileDebugKotlin,Run compilation in Gradle worker,1740.85,29260.95,1621,29121,2142,30908,ms
:model:account-checkout:compileDebugKotlin,Calculate output size,1.5,,1,,4,,ms
:model:account-checkout:compileDebugKotlin,Compiler initialization time,56.08,,49,,77,,ms
:model:account-checkout:compileDebugKotlin,Start gradle worker,1.81,3.54,1,3,3,7,ms
:model:account-checkout:compileDebugKotlin,Compiler IR lowering,218.93,,193,,331,,ms
:model:account-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:account-checkout:compileDebugKotlin,Code generation lines per second,1337,,1399,,1630,,
:model:account-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:account-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:account-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,45,,45,,45,,
:model:account-checkout:compileDebugKotlin,Total size of the cache directory,575.6,,576,,576,,KB
:model:account-checkout:compileDebugKotlin,Size of classpath snapshot,8.7,,9,,9,,MB
:model:account-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,97,,97,,97,,
:model:account-checkout:compileDebugKotlin,Number of lines analyzed,433,,433,,433,,
:model:account-checkout:compileDebugKotlin,Analysis lines per second,1304,,1297,,1538,,
:model:account-checkout:compileDebugKotlin,Number of classpath entries,142,,142,,142,,
:model:account-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:account-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:model:account-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:model:account-checkout:compileDebugKotlin,Clear output,2.0,1.0,2,1,2,1,ms
:model:alarm-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,34.28,,29,,54,,ms
:model:alarm-checkout:compileDebugKotlin,Incremental compilation in daemon,1412.85,,1283,,1911,,ms
:model:alarm-checkout:compileDebugKotlin,Clear jar cache,1.91,,1,,4,,ms
:model:alarm-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.8,,21,,44,,ms
:model:alarm-checkout:compileDebugKotlin,Spent time before task action,29.28,46.44,27,48,47,66,ms
:model:alarm-checkout:compileDebugKotlin,Remove duplicate classes,5.0,,4,,10,,ms
:model:alarm-checkout:compileDebugKotlin,Run compilation,1424.38,,1295,,1921,,ms
:model:alarm-checkout:compileDebugKotlin,Update caches,2.25,,2,,4,,ms
:model:alarm-checkout:compileDebugKotlin,Compiler backend,83.28,,72,,110,,ms
:model:alarm-checkout:compileDebugKotlin,Total Gradle task time,1539.7,27706.72,1424,27731,2020,29715,ms
:model:alarm-checkout:compileDebugKotlin,Compiler code analysis,311.83,,286,,363,,ms
:model:alarm-checkout:compileDebugKotlin,Compiler translation to IR,570.38,,502,,759,,ms
:model:alarm-checkout:compileDebugKotlin,Compiler code generation,256.6,,215,,354,,ms
:model:alarm-checkout:compileDebugKotlin,Sources compilation round,1324.9,,1210,,1818,,ms
:model:alarm-checkout:compileDebugKotlin,Connect to Kotlin daemon,5.63,73.46,5,72,11,97,ms
:model:alarm-checkout:compileDebugKotlin,Load current classpath snapshot,6.9,,6,,11,,ms
:model:alarm-checkout:compileDebugKotlin,Task action before worker execution,11.98,23.64,10,21,21,35,ms
:model:alarm-checkout:compileDebugKotlin,Run compilation in Gradle worker,1433.95,27585.87,1311,27595,1932,29609,ms
:model:alarm-checkout:compileDebugKotlin,Calculate output size,1.3,,1,,3,,ms
:model:alarm-checkout:compileDebugKotlin,Compiler initialization time,63.63,,48,,69,,ms
:model:alarm-checkout:compileDebugKotlin,Start gradle worker,1.93,2.81,1,2,4,6,ms
:model:alarm-checkout:compileDebugKotlin,Compiler IR lowering,172.7,,134,,261,,ms
:model:alarm-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:alarm-checkout:compileDebugKotlin,Code generation lines per second,1326,,1421,,1708,,
:model:alarm-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:alarm-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:alarm-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,4,,4,,4,,
:model:alarm-checkout:compileDebugKotlin,Total size of the cache directory,542.6,,543,,543,,KB
:model:alarm-checkout:compileDebugKotlin,Size of classpath snapshot,7.7,,8,,8,,MB
:model:alarm-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,126,,126,,126,,
:model:alarm-checkout:compileDebugKotlin,Number of lines analyzed,306,,306,,306,,
:model:alarm-checkout:compileDebugKotlin,Analysis lines per second,1046,,1067,,1265,,
:model:alarm-checkout:compileDebugKotlin,Number of classpath entries,130,,130,,130,,
:model:alarm-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:alarm-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:model:analytics-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,32.8,,27,,50,,ms
:model:analytics-checkout:compileDebugKotlin,Incremental compilation in daemon,1651.95,,1583,,1967,,ms
:model:analytics-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.83,,22,,40,,ms
:model:analytics-checkout:compileDebugKotlin,Spent time before task action,30.45,64.64,28,63,43,88,ms
:model:analytics-checkout:compileDebugKotlin,Remove duplicate classes,5.0,,4,,9,,ms
:model:analytics-checkout:compileDebugKotlin,Run compilation,1662.28,,1593,,1979,,ms
:model:analytics-checkout:compileDebugKotlin,Update caches,3.6,,3,,6,,ms
:model:analytics-checkout:compileDebugKotlin,Compiler backend,128.13,,117,,195,,ms
:model:analytics-checkout:compileDebugKotlin,Total Gradle task time,1791.85,31471.92,1713,31264,2130,33405,ms
:model:analytics-checkout:compileDebugKotlin,Compiler code analysis,346.4,,325,,453,,ms
:model:analytics-checkout:compileDebugKotlin,Compiler translation to IR,636.15,,613,,762,,ms
:model:analytics-checkout:compileDebugKotlin,Compiler code generation,392.58,,353,,487,,ms
:model:analytics-checkout:compileDebugKotlin,Sources compilation round,1536.03,,1493,,1725,,ms
:model:analytics-checkout:compileDebugKotlin,Connect to Kotlin daemon,5.15,80.9,4,83,11,102,ms
:model:analytics-checkout:compileDebugKotlin,Load current classpath snapshot,5.28,,4,,9,,ms
:model:analytics-checkout:compileDebugKotlin,Task action before worker execution,11.65,30.13,10,31,17,39,ms
:model:analytics-checkout:compileDebugKotlin,Run compilation in Gradle worker,1672.85,31290.33,1607,31082,1988,33228,ms
:model:analytics-checkout:compileDebugKotlin,Calculate output size,1.38,,1,,3,,ms
:model:analytics-checkout:compileDebugKotlin,Compiler initialization time,49.03,,46,,68,,ms
:model:analytics-checkout:compileDebugKotlin,Start gradle worker,1.28,2.88,1,2,2,6,ms
:model:analytics-checkout:compileDebugKotlin,Compiler IR lowering,263.9,,229,,373,,ms
:model:analytics-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:analytics-checkout:compileDebugKotlin,Code generation lines per second,1362,,1429,,1624,,
:model:analytics-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:analytics-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:analytics-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:model:analytics-checkout:compileDebugKotlin,Total size of the cache directory,610.6,,611,,611,,KB
:model:analytics-checkout:compileDebugKotlin,Size of classpath snapshot,8.1,,8,,8,,MB
:model:analytics-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,134,,134,,134,,
:model:analytics-checkout:compileDebugKotlin,Number of lines analyzed,504,,504,,504,,
:model:analytics-checkout:compileDebugKotlin,Analysis lines per second,1495,,1548,,1783,,
:model:analytics-checkout:compileDebugKotlin,Number of classpath entries,135,,135,,135,,
:model:analytics-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:analytics-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,,23,,23,,KB
:model:analytics-checkout:compileDebugKotlin,Clear jar cache,2.13,,1,,6,,ms
:model:analytics-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,,2,,2,,ms
:model:article-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,24.25,,23,,30,,ms
:model:article-checkout:compileDebugKotlin,Incremental compilation in daemon,1327.03,,1235,,1649,,ms
:model:article-checkout:compileDebugKotlin,Clear jar cache,1.62,,1,,3,,ms
:model:article-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,19.5,,18,,24,,ms
:model:article-checkout:compileDebugKotlin,Spent time before task action,27.75,49.26,26,52,48,72,ms
:model:article-checkout:compileDebugKotlin,Remove duplicate classes,2.95,,2,,5,,ms
:model:article-checkout:compileDebugKotlin,Run compilation,1338.55,,1248,,1664,,ms
:model:article-checkout:compileDebugKotlin,Update caches,1.43,,1,,2,,ms
:model:article-checkout:compileDebugKotlin,Compiler backend,76.38,,71,,97,,ms
:model:article-checkout:compileDebugKotlin,Total Gradle task time,1454.25,27380.44,1382,27319,1846,28695,ms
:model:article-checkout:compileDebugKotlin,Compiler code analysis,300.08,,278,,396,,ms
:model:article-checkout:compileDebugKotlin,Compiler translation to IR,554.85,,503,,697,,ms
:model:article-checkout:compileDebugKotlin,Compiler code generation,221.1,,208,,295,,ms
:model:article-checkout:compileDebugKotlin,Sources compilation round,1248.03,,1160,,1565,,ms
:model:article-checkout:compileDebugKotlin,Connect to Kotlin daemon,10.03,80.87,6,75,8,103,ms
:model:article-checkout:compileDebugKotlin,Load current classpath snapshot,3.3,,3,,6,,ms
:model:article-checkout:compileDebugKotlin,Task action before worker execution,12.08,23.77,10,24,21,36,ms
:model:article-checkout:compileDebugKotlin,Run compilation in Gradle worker,1352.53,27248.95,1273,27182,1675,28528,ms
:model:article-checkout:compileDebugKotlin,Calculate output size,1.68,,1,,4,,ms
:model:article-checkout:compileDebugKotlin,Compiler initialization time,45.15,,36,,64,,ms
:model:article-checkout:compileDebugKotlin,Compiler IR lowering,144.3,,132,,212,,ms
:model:article-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:article-checkout:compileDebugKotlin,Code generation lines per second,1379,,1404,,1687,,
:model:article-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:article-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:article-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:model:article-checkout:compileDebugKotlin,Total size of the cache directory,530.3,,530,,530,,KB
:model:article-checkout:compileDebugKotlin,Size of classpath snapshot,6.1,,6,,6,,MB
:model:article-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,,106,,106,,
:model:article-checkout:compileDebugKotlin,Number of lines analyzed,293,,293,,293,,
:model:article-checkout:compileDebugKotlin,Analysis lines per second,1009,,1055,,1231,,
:model:article-checkout:compileDebugKotlin,Number of classpath entries,107,,107,,107,,
:model:article-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:article-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:model:article-checkout:compileDebugKotlin,Start gradle worker,1.25,3.71,1,3,3,7,ms
:model:audio-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,29.25,,26,,49,,ms
:model:audio-checkout:compileDebugKotlin,Incremental compilation in daemon,1545.35,,1504,,1759,,ms
:model:audio-checkout:compileDebugKotlin,Clear jar cache,1.56,,1,,2,,ms
